# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=user
# enable_random_init=1
# seed=211006850
# chain_id=1
# iter=3000
# warmup=1500
# save_warmup=1
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=rstan_samples/1777473899.14721_obs = 52_dim = 20_samples.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,n,V.1.1,V.2.1,V.3.1,V.4.1,V.5.1,V.6.1,V.7.1,V.8.1,V.9.1,V.10.1,V.11.1,V.12.1,V.13.1,V.14.1,V.15.1,V.16.1,V.17.1,V.18.1,V.19.1,V.20.1,V.1.2,V.2.2,V.3.2,V.4.2,V.5.2,V.6.2,V.7.2,V.8.2,V.9.2,V.10.2,V.11.2,V.12.2,V.13.2,V.14.2,V.15.2,V.16.2,V.17.2,V.18.2,V.19.2,V.20.2,V.1.3,V.2.3,V.3.3,V.4.3,V.5.3,V.6.3,V.7.3,V.8.3,V.9.3,V.10.3,V.11.3,V.12.3,V.13.3,V.14.3,V.15.3,V.16.3,V.17.3,V.18.3,V.19.3,V.20.3,V.1.4,V.2.4,V.3.4,V.4.4,V.5.4,V.6.4,V.7.4,V.8.4,V.9.4,V.10.4,V.11.4,V.12.4,V.13.4,V.14.4,V.15.4,V.16.4,V.17.4,V.18.4,V.19.4,V.20.4,V.1.5,V.2.5,V.3.5,V.4.5,V.5.5,V.6.5,V.7.5,V.8.5,V.9.5,V.10.5,V.11.5,V.12.5,V.13.5,V.14.5,V.15.5,V.16.5,V.17.5,V.18.5,V.19.5,V.20.5,V.1.6,V.2.6,V.3.6,V.4.6,V.5.6,V.6.6,V.7.6,V.8.6,V.9.6,V.10.6,V.11.6,V.12.6,V.13.6,V.14.6,V.15.6,V.16.6,V.17.6,V.18.6,V.19.6,V.20.6,V.1.7,V.2.7,V.3.7,V.4.7,V.5.7,V.6.7,V.7.7,V.8.7,V.9.7,V.10.7,V.11.7,V.12.7,V.13.7,V.14.7,V.15.7,V.16.7,V.17.7,V.18.7,V.19.7,V.20.7,V.1.8,V.2.8,V.3.8,V.4.8,V.5.8,V.6.8,V.7.8,V.8.8,V.9.8,V.10.8,V.11.8,V.12.8,V.13.8,V.14.8,V.15.8,V.16.8,V.17.8,V.18.8,V.19.8,V.20.8,V.1.9,V.2.9,V.3.9,V.4.9,V.5.9,V.6.9,V.7.9,V.8.9,V.9.9,V.10.9,V.11.9,V.12.9,V.13.9,V.14.9,V.15.9,V.16.9,V.17.9,V.18.9,V.19.9,V.20.9,V.1.10,V.2.10,V.3.10,V.4.10,V.5.10,V.6.10,V.7.10,V.8.10,V.9.10,V.10.10,V.11.10,V.12.10,V.13.10,V.14.10,V.15.10,V.16.10,V.17.10,V.18.10,V.19.10,V.20.10,V.1.11,V.2.11,V.3.11,V.4.11,V.5.11,V.6.11,V.7.11,V.8.11,V.9.11,V.10.11,V.11.11,V.12.11,V.13.11,V.14.11,V.15.11,V.16.11,V.17.11,V.18.11,V.19.11,V.20.11,V.1.12,V.2.12,V.3.12,V.4.12,V.5.12,V.6.12,V.7.12,V.8.12,V.9.12,V.10.12,V.11.12,V.12.12,V.13.12,V.14.12,V.15.12,V.16.12,V.17.12,V.18.12,V.19.12,V.20.12,V.1.13,V.2.13,V.3.13,V.4.13,V.5.13,V.6.13,V.7.13,V.8.13,V.9.13,V.10.13,V.11.13,V.12.13,V.13.13,V.14.13,V.15.13,V.16.13,V.17.13,V.18.13,V.19.13,V.20.13,V.1.14,V.2.14,V.3.14,V.4.14,V.5.14,V.6.14,V.7.14,V.8.14,V.9.14,V.10.14,V.11.14,V.12.14,V.13.14,V.14.14,V.15.14,V.16.14,V.17.14,V.18.14,V.19.14,V.20.14,V.1.15,V.2.15,V.3.15,V.4.15,V.5.15,V.6.15,V.7.15,V.8.15,V.9.15,V.10.15,V.11.15,V.12.15,V.13.15,V.14.15,V.15.15,V.16.15,V.17.15,V.18.15,V.19.15,V.20.15,V.1.16,V.2.16,V.3.16,V.4.16,V.5.16,V.6.16,V.7.16,V.8.16,V.9.16,V.10.16,V.11.16,V.12.16,V.13.16,V.14.16,V.15.16,V.16.16,V.17.16,V.18.16,V.19.16,V.20.16,V.1.17,V.2.17,V.3.17,V.4.17,V.5.17,V.6.17,V.7.17,V.8.17,V.9.17,V.10.17,V.11.17,V.12.17,V.13.17,V.14.17,V.15.17,V.16.17,V.17.17,V.18.17,V.19.17,V.20.17,V.1.18,V.2.18,V.3.18,V.4.18,V.5.18,V.6.18,V.7.18,V.8.18,V.9.18,V.10.18,V.11.18,V.12.18,V.13.18,V.14.18,V.15.18,V.16.18,V.17.18,V.18.18,V.19.18,V.20.18,V.1.19,V.2.19,V.3.19,V.4.19,V.5.19,V.6.19,V.7.19,V.8.19,V.9.19,V.10.19,V.11.19,V.12.19,V.13.19,V.14.19,V.15.19,V.16.19,V.17.19,V.18.19,V.19.19,V.20.19,V.1.20,V.2.20,V.3.20,V.4.20,V.5.20,V.6.20,V.7.20,V.8.20,V.9.20,V.10.20,V.11.20,V.12.20,V.13.20,V.14.20,V.15.20,V.16.20,V.17.20,V.18.20,V.19.20,V.20.20
-114249,1,0.00195312,4,15,0,424244,20.9959,0.99772,4.40222e-05,0.00403302,0.00421669,-0.00218932,0.00167159,0.00140369,0.00203324,-0.00206742,-0.000211734,-0.000448561,0.000374278,0.000483655,0.000990005,0.0053106,0.00130856,0.000109853,-0.000932977,-0.000330751,0.00112121,4.40222e-05,0.990026,0.00112316,9.48151e-05,0.00100241,0.00143369,0.00407425,-0.00145281,-0.000658494,0.00253395,-0.000117594,-0.000789447,-1.92978e-05,0.000786053,-0.000701986,0.00103201,-0.00332507,0.00067468,0.00313794,0.00164991,0.00403302,0.00112316,17.7556,-0.00158114,-0.0128487,0.0115319,-0.0224657,0.000961516,-0.0122601,0.00880184,0.00797083,-0.00690118,-0.0345636,-0.00769603,0.0156321,-0.00692305,0.00860901,-0.00749706,-0.00405857,-0.00155398,0.00421669,9.48151e-05,-0.00158114,0.994432,4.32578e-05,-0.000792138,-8.76745e-05,-0.000655135,-0.0011134,5.48744e-06,-0.00126317,-0.00345105,-0.000645632,0.00262469,0.00212406,0.000557625,-0.00151804,0.000593712,-0.000379604,0.00036305,-0.00218932,0.00100241,-0.0128487,4.32578e-05,1.16805,0.000878993,0.00625419,-0.000732343,0.0152653,0.00104456,-0.0033825,0.001172,0.00121807,-0.00208798,-0.00120323,5.46256e-05,-0.00226847,-0.000206981,-0.00349927,-0.000569523,0.00167159,0.00143369,0.0115319,-0.000792138,0.000878993,0.992951,0.0037005,-0.00103941,0.00402646,0.000451389,-0.000950529,0.00111488,-0.000385677,0.00409577,-0.00167261,0.00106255,0.00146105,-5.47551e-05,-0.000631334,0.000679789,0.00140369,0.00407425,-0.0224657,-8.76745e-05,0.00625419,0.0037005,1.19853,-0.00235081,0.0035152,0.00272551,0.00109274,0.00140063,-0.000811518,0.00263725,-0.000260876,0.000784866,0.00166795,0.000666982,-0.00137303,0.000352502,0.00203324,-0.00145281,0.000961516,-0.000655135,-0.000732343,-0.00103941,-0.00235081,0.995518,-0.000573479,0.00113652,-4.05603e-05,0.00100728,0.000949431,-0.00226808,-0.000798218,-0.000432465,-0.00144273,0.000878504,-0.00193449,-0.00340788,-0.00206742,-0.000658494,-0.0122601,-0.0011134,0.0152653,0.00402646,0.0035152,-0.000573479,1.07919,0.00208996,0.00351041,0.00140115,-0.000214087,-0.000490725,-5.91226e-05,-0.00199531,0.00285144,-0.00111419,-0.00452913,0.00012965,-0.000211734,0.00253395,0.00880184,5.48744e-06,0.00104456,0.000451389,0.00272551,0.00113652,0.00208996,0.99572,-0.0042051,0.000658841,-0.00212087,-0.00125108,0.0018435,0.00242686,0.000241583,-0.000264395,5.73565e-05,-0.00276649,-0.000448561,-0.000117594,0.00797083,-0.00126317,-0.0033825,-0.000950529,0.00109274,-4.05603e-05,0.00351041,-0.0042051,1.05608,-0.000454847,0.00632996,-0.00202438,-0.00354373,0.00149868,-5.66373e-05,-0.00100538,0.00257775,-0.00305918,0.000374278,-0.000789447,-0.00690118,-0.00345105,0.001172,0.00111488,0.00140063,0.00100728,0.00140115,0.000658841,-0.000454847,1.00005,-0.00171056,-0.000515962,0.000780974,0.00129288,-0.000659402,0.000915709,0.000436593,-0.00329782,0.000483655,-1.92978e-05,-0.0345636,-0.000645632,0.00121807,-0.000385677,-0.000811518,0.000949431,-0.000214087,-0.00212087,0.00632996,-0.00171056,1.04766,0.00367623,0.000554945,0.00165093,0.00292168,-0.00202873,3.49261e-05,0.00294868,0.000990005,0.000786053,-0.00769603,0.00262469,-0.00208798,0.00409577,0.00263725,-0.00226808,-0.000490725,-0.00125108,-0.00202438,-0.000515962,0.00367623,0.999468,-0.00265799,-0.00059499,-0.00198171,0.0047181,-0.000844958,0.00231518,0.0053106,-0.000701986,0.0156321,0.00212406,-0.00120323,-0.00167261,-0.000260876,-0.000798218,-5.91226e-05,0.0018435,-0.00354373,0.000780974,0.000554945,-0.00265799,1.0351,-0.00206929,0.00455585,0.00117777,0.00198282,-0.000387572,0.00130856,0.00103201,-0.00692305,0.000557625,5.46256e-05,0.00106255,0.000784866,-0.000432465,-0.00199531,0.00242686,0.00149868,0.00129288,0.00165093,-0.00059499,-0.00206929,0.996267,0.00165081,0.00048675,0.000155807,-0.000802324,0.000109853,-0.00332507,0.00860901,-0.00151804,-0.00226847,0.00146105,0.00166795,-0.00144273,0.00285144,0.000241583,-5.66373e-05,-0.000659402,0.00292168,-0.00198171,0.00455585,0.00165081,1.03255,0.00241375,0.00108894,-0.00167457,-0.000932977,0.00067468,-0.00749706,0.000593712,-0.000206981,-5.47551e-05,0.000666982,0.000878504,-0.00111419,-0.000264395,-0.00100538,0.000915709,-0.00202873,0.0047181,0.00117777,0.00048675,0.00241375,0.996022,-0.00130258,0.00108139,-0.000330751,0.00313794,-0.00405857,-0.000379604,-0.00349927,-0.000631334,-0.00137303,-0.00193449,-0.00452913,5.73565e-05,0.00257775,0.000436593,3.49261e-05,-0.000844958,0.00198282,0.000155807,0.00108894,-0.00130258,1.02209,0.0019561,0.00112121,0.00164991,-0.00155398,0.00036305,-0.000569523,0.000679789,0.000352502,-0.00340788,0.00012965,-0.00276649,-0.00305918,-0.00329782,0.00294868,0.00231518,-0.000387572,-0.000802324,-0.00167457,0.00108139,0.0019561,0.990741
-114249,0,14.3855,0,1,1,114360,20.9959,0.99772,4.40222e-05,0.00403302,0.00421669,-0.00218932,0.00167159,0.00140369,0.00203324,-0.00206742,-0.000211734,-0.000448561,0.000374278,0.000483655,0.000990005,0.0053106,0.00130856,0.000109853,-0.000932977,-0.000330751,0.00112121,4.40222e-05,0.990026,0.00112316,9.48151e-05,0.00100241,0.00143369,0.00407425,-0.00145281,-0.000658494,0.00253395,-0.000117594,-0.000789447,-1.92978e-05,0.000786053,-0.000701986,0.00103201,-0.00332507,0.00067468,0.00313794,0.00164991,0.00403302,0.00112316,17.7556,-0.00158114,-0.0128487,0.0115319,-0.0224657,0.000961516,-0.0122601,0.00880184,0.00797083,-0.00690118,-0.0345636,-0.00769603,0.0156321,-0.00692305,0.00860901,-0.00749706,-0.00405857,-0.00155398,0.00421669,9.48151e-05,-0.00158114,0.994432,4.32578e-05,-0.000792138,-8.76745e-05,-0.000655135,-0.0011134,5.48744e-06,-0.00126317,-0.00345105,-0.000645632,0.00262469,0.00212406,0.000557625,-0.00151804,0.000593712,-0.000379604,0.00036305,-0.00218932,0.00100241,-0.0128487,4.32578e-05,1.16805,0.000878993,0.00625419,-0.000732343,0.0152653,0.00104456,-0.0033825,0.001172,0.00121807,-0.00208798,-0.00120323,5.46256e-05,-0.00226847,-0.000206981,-0.00349927,-0.000569523,0.00167159,0.00143369,0.0115319,-0.000792138,0.000878993,0.992951,0.0037005,-0.00103941,0.00402646,0.000451389,-0.000950529,0.00111488,-0.000385677,0.00409577,-0.00167261,0.00106255,0.00146105,-5.47551e-05,-0.000631334,0.000679789,0.00140369,0.00407425,-0.0224657,-8.76745e-05,0.00625419,0.0037005,1.19853,-0.00235081,0.0035152,0.00272551,0.00109274,0.00140063,-0.000811518,0.00263725,-0.000260876,0.000784866,0.00166795,0.000666982,-0.00137303,0.000352502,0.00203324,-0.00145281,0.000961516,-0.000655135,-0.000732343,-0.00103941,-0.00235081,0.995518,-0.000573479,0.00113652,-4.05603e-05,0.00100728,0.000949431,-0.00226808,-0.000798218,-0.000432465,-0.00144273,0.000878504,-0.00193449,-0.00340788,-0.00206742,-0.000658494,-0.0122601,-0.0011134,0.0152653,0.00402646,0.0035152,-0.000573479,1.07919,0.00208996,0.00351041,0.00140115,-0.000214087,-0.000490725,-5.91226e-05,-0.00199531,0.00285144,-0.00111419,-0.00452913,0.00012965,-0.000211734,0.00253395,0.00880184,5.48744e-06,0.00104456,0.000451389,0.00272551,0.00113652,0.00208996,0.99572,-0.0042051,0.000658841,-0.00212087,-0.00125108,0.0018435,0.00242686,0.000241583,-0.000264395,5.73565e-05,-0.00276649,-0.000448561,-0.000117594,0.00797083,-0.00126317,-0.0033825,-0.000950529,0.00109274,-4.05603e-05,0.00351041,-0.0042051,1.05608,-0.000454847,0.00632996,-0.00202438,-0.00354373,0.00149868,-5.66373e-05,-0.00100538,0.00257775,-0.00305918,0.000374278,-0.000789447,-0.00690118,-0.00345105,0.001172,0.00111488,0.00140063,0.00100728,0.00140115,0.000658841,-0.000454847,1.00005,-0.00171056,-0.000515962,0.000780974,0.00129288,-0.000659402,0.000915709,0.000436593,-0.00329782,0.000483655,-1.92978e-05,-0.0345636,-0.000645632,0.00121807,-0.000385677,-0.000811518,0.000949431,-0.000214087,-0.00212087,0.00632996,-0.00171056,1.04766,0.00367623,0.000554945,0.00165093,0.00292168,-0.00202873,3.49261e-05,0.00294868,0.000990005,0.000786053,-0.00769603,0.00262469,-0.00208798,0.00409577,0.00263725,-0.00226808,-0.000490725,-0.00125108,-0.00202438,-0.000515962,0.00367623,0.999468,-0.00265799,-0.00059499,-0.00198171,0.0047181,-0.000844958,0.00231518,0.0053106,-0.000701986,0.0156321,0.00212406,-0.00120323,-0.00167261,-0.000260876,-0.000798218,-5.91226e-05,0.0018435,-0.00354373,0.000780974,0.000554945,-0.00265799,1.0351,-0.00206929,0.00455585,0.00117777,0.00198282,-0.000387572,0.00130856,0.00103201,-0.00692305,0.000557625,5.46256e-05,0.00106255,0.000784866,-0.000432465,-0.00199531,0.00242686,0.00149868,0.00129288,0.00165093,-0.00059499,-0.00206929,0.996267,0.00165081,0.00048675,0.000155807,-0.000802324,0.000109853,-0.00332507,0.00860901,-0.00151804,-0.00226847,0.00146105,0.00166795,-0.00144273,0.00285144,0.000241583,-5.66373e-05,-0.000659402,0.00292168,-0.00198171,0.00455585,0.00165081,1.03255,0.00241375,0.00108894,-0.00167457,-0.000932977,0.00067468,-0.00749706,0.000593712,-0.000206981,-5.47551e-05,0.000666982,0.000878504,-0.00111419,-0.000264395,-0.00100538,0.000915709,-0.00202873,0.0047181,0.00117777,0.00048675,0.00241375,0.996022,-0.00130258,0.00108139,-0.000330751,0.00313794,-0.00405857,-0.000379604,-0.00349927,-0.000631334,-0.00137303,-0.00193449,-0.00452913,5.73565e-05,0.00257775,0.000436593,3.49261e-05,-0.000844958,0.00198282,0.000155807,0.00108894,-0.00130258,1.02209,0.0019561,0.00112121,0.00164991,-0.00155398,0.00036305,-0.000569523,0.000679789,0.000352502,-0.00340788,0.00012965,-0.00276649,-0.00305918,-0.00329782,0.00294868,0.00231518,-0.000387572,-0.000802324,-0.00167457,0.00108139,0.0019561,0.990741
-114249,0,2.43117,0,1,1,114352,20.9959,0.99772,4.40222e-05,0.00403302,0.00421669,-0.00218932,0.00167159,0.00140369,0.00203324,-0.00206742,-0.000211734,-0.000448561,0.000374278,0.000483655,0.000990005,0.0053106,0.00130856,0.000109853,-0.000932977,-0.000330751,0.00112121,4.40222e-05,0.990026,0.00112316,9.48151e-05,0.00100241,0.00143369,0.00407425,-0.00145281,-0.000658494,0.00253395,-0.000117594,-0.000789447,-1.92978e-05,0.000786053,-0.000701986,0.00103201,-0.00332507,0.00067468,0.00313794,0.00164991,0.00403302,0.00112316,17.7556,-0.00158114,-0.0128487,0.0115319,-0.0224657,0.000961516,-0.0122601,0.00880184,0.00797083,-0.00690118,-0.0345636,-0.00769603,0.0156321,-0.00692305,0.00860901,-0.00749706,-0.00405857,-0.00155398,0.00421669,9.48151e-05,-0.00158114,0.994432,4.32578e-05,-0.000792138,-8.76745e-05,-0.000655135,-0.0011134,5.48744e-06,-0.00126317,-0.00345105,-0.000645632,0.00262469,0.00212406,0.000557625,-0.00151804,0.000593712,-0.000379604,0.00036305,-0.00218932,0.00100241,-0.0128487,4.32578e-05,1.16805,0.000878993,0.00625419,-0.000732343,0.0152653,0.00104456,-0.0033825,0.001172,0.00121807,-0.00208798,-0.00120323,5.46256e-05,-0.00226847,-0.000206981,-0.00349927,-0.000569523,0.00167159,0.00143369,0.0115319,-0.000792138,0.000878993,0.992951,0.0037005,-0.00103941,0.00402646,0.000451389,-0.000950529,0.00111488,-0.000385677,0.00409577,-0.00167261,0.00106255,0.00146105,-5.47551e-05,-0.000631334,0.000679789,0.00140369,0.00407425,-0.0224657,-8.76745e-05,0.00625419,0.0037005,1.19853,-0.00235081,0.0035152,0.00272551,0.00109274,0.00140063,-0.000811518,0.00263725,-0.000260876,0.000784866,0.00166795,0.000666982,-0.00137303,0.000352502,0.00203324,-0.00145281,0.000961516,-0.000655135,-0.000732343,-0.00103941,-0.00235081,0.995518,-0.000573479,0.00113652,-4.05603e-05,0.00100728,0.000949431,-0.00226808,-0.000798218,-0.000432465,-0.00144273,0.000878504,-0.00193449,-0.00340788,-0.00206742,-0.000658494,-0.0122601,-0.0011134,0.0152653,0.00402646,0.0035152,-0.000573479,1.07919,0.00208996,0.00351041,0.00140115,-0.000214087,-0.000490725,-5.91226e-05,-0.00199531,0.00285144,-0.00111419,-0.00452913,0.00012965,-0.000211734,0.00253395,0.00880184,5.48744e-06,0.00104456,0.000451389,0.00272551,0.00113652,0.00208996,0.99572,-0.0042051,0.000658841,-0.00212087,-0.00125108,0.0018435,0.00242686,0.000241583,-0.000264395,5.73565e-05,-0.00276649,-0.000448561,-0.000117594,0.00797083,-0.00126317,-0.0033825,-0.000950529,0.00109274,-4.05603e-05,0.00351041,-0.0042051,1.05608,-0.000454847,0.00632996,-0.00202438,-0.00354373,0.00149868,-5.66373e-05,-0.00100538,0.00257775,-0.00305918,0.000374278,-0.000789447,-0.00690118,-0.00345105,0.001172,0.00111488,0.00140063,0.00100728,0.00140115,0.000658841,-0.000454847,1.00005,-0.00171056,-0.000515962,0.000780974,0.00129288,-0.000659402,0.000915709,0.000436593,-0.00329782,0.000483655,-1.92978e-05,-0.0345636,-0.000645632,0.00121807,-0.000385677,-0.000811518,0.000949431,-0.000214087,-0.00212087,0.00632996,-0.00171056,1.04766,0.00367623,0.000554945,0.00165093,0.00292168,-0.00202873,3.49261e-05,0.00294868,0.000990005,0.000786053,-0.00769603,0.00262469,-0.00208798,0.00409577,0.00263725,-0.00226808,-0.000490725,-0.00125108,-0.00202438,-0.000515962,0.00367623,0.999468,-0.00265799,-0.00059499,-0.00198171,0.0047181,-0.000844958,0.00231518,0.0053106,-0.000701986,0.0156321,0.00212406,-0.00120323,-0.00167261,-0.000260876,-0.000798218,-5.91226e-05,0.0018435,-0.00354373,0.000780974,0.000554945,-0.00265799,1.0351,-0.00206929,0.00455585,0.00117777,0.00198282,-0.000387572,0.00130856,0.00103201,-0.00692305,0.000557625,5.46256e-05,0.00106255,0.000784866,-0.000432465,-0.00199531,0.00242686,0.00149868,0.00129288,0.00165093,-0.00059499,-0.00206929,0.996267,0.00165081,0.00048675,0.000155807,-0.000802324,0.000109853,-0.00332507,0.00860901,-0.00151804,-0.00226847,0.00146105,0.00166795,-0.00144273,0.00285144,0.000241583,-5.66373e-05,-0.000659402,0.00292168,-0.00198171,0.00455585,0.00165081,1.03255,0.00241375,0.00108894,-0.00167457,-0.000932977,0.00067468,-0.00749706,0.000593712,-0.000206981,-5.47551e-05,0.000666982,0.000878504,-0.00111419,-0.000264395,-0.00100538,0.000915709,-0.00202873,0.0047181,0.00117777,0.00048675,0.00241375,0.996022,-0.00130258,0.00108139,-0.000330751,0.00313794,-0.00405857,-0.000379604,-0.00349927,-0.000631334,-0.00137303,-0.00193449,-0.00452913,5.73565e-05,0.00257775,0.000436593,3.49261e-05,-0.000844958,0.00198282,0.000155807,0.00108894,-0.00130258,1.02209,0.0019561,0.00112121,0.00164991,-0.00155398,0.00036305,-0.000569523,0.000679789,0.000352502,-0.00340788,0.00012965,-0.00276649,-0.00305918,-0.00329782,0.00294868,0.00231518,-0.000387572,-0.000802324,-0.00167457,0.00108139,0.0019561,0.990741
-114249,0,0.239791,0,1,1,114345,20.9959,0.99772,4.40222e-05,0.00403302,0.00421669,-0.00218932,0.00167159,0.00140369,0.00203324,-0.00206742,-0.000211734,-0.000448561,0.000374278,0.000483655,0.000990005,0.0053106,0.00130856,0.000109853,-0.000932977,-0.000330751,0.00112121,4.40222e-05,0.990026,0.00112316,9.48151e-05,0.00100241,0.00143369,0.00407425,-0.00145281,-0.000658494,0.00253395,-0.000117594,-0.000789447,-1.92978e-05,0.000786053,-0.000701986,0.00103201,-0.00332507,0.00067468,0.00313794,0.00164991,0.00403302,0.00112316,17.7556,-0.00158114,-0.0128487,0.0115319,-0.0224657,0.000961516,-0.0122601,0.00880184,0.00797083,-0.00690118,-0.0345636,-0.00769603,0.0156321,-0.00692305,0.00860901,-0.00749706,-0.00405857,-0.00155398,0.00421669,9.48151e-05,-0.00158114,0.994432,4.32578e-05,-0.000792138,-8.76745e-05,-0.000655135,-0.0011134,5.48744e-06,-0.00126317,-0.00345105,-0.000645632,0.00262469,0.00212406,0.000557625,-0.00151804,0.000593712,-0.000379604,0.00036305,-0.00218932,0.00100241,-0.0128487,4.32578e-05,1.16805,0.000878993,0.00625419,-0.000732343,0.0152653,0.00104456,-0.0033825,0.001172,0.00121807,-0.00208798,-0.00120323,5.46256e-05,-0.00226847,-0.000206981,-0.00349927,-0.000569523,0.00167159,0.00143369,0.0115319,-0.000792138,0.000878993,0.992951,0.0037005,-0.00103941,0.00402646,0.000451389,-0.000950529,0.00111488,-0.000385677,0.00409577,-0.00167261,0.00106255,0.00146105,-5.47551e-05,-0.000631334,0.000679789,0.00140369,0.00407425,-0.0224657,-8.76745e-05,0.00625419,0.0037005,1.19853,-0.00235081,0.0035152,0.00272551,0.00109274,0.00140063,-0.000811518,0.00263725,-0.000260876,0.000784866,0.00166795,0.000666982,-0.00137303,0.000352502,0.00203324,-0.00145281,0.000961516,-0.000655135,-0.000732343,-0.00103941,-0.00235081,0.995518,-0.000573479,0.00113652,-4.05603e-05,0.00100728,0.000949431,-0.00226808,-0.000798218,-0.000432465,-0.00144273,0.000878504,-0.00193449,-0.00340788,-0.00206742,-0.000658494,-0.0122601,-0.0011134,0.0152653,0.00402646,0.0035152,-0.000573479,1.07919,0.00208996,0.00351041,0.00140115,-0.000214087,-0.000490725,-5.91226e-05,-0.00199531,0.00285144,-0.00111419,-0.00452913,0.00012965,-0.000211734,0.00253395,0.00880184,5.48744e-06,0.00104456,0.000451389,0.00272551,0.00113652,0.00208996,0.99572,-0.0042051,0.000658841,-0.00212087,-0.00125108,0.0018435,0.00242686,0.000241583,-0.000264395,5.73565e-05,-0.00276649,-0.000448561,-0.000117594,0.00797083,-0.00126317,-0.0033825,-0.000950529,0.00109274,-4.05603e-05,0.00351041,-0.0042051,1.05608,-0.000454847,0.00632996,-0.00202438,-0.00354373,0.00149868,-5.66373e-05,-0.00100538,0.00257775,-0.00305918,0.000374278,-0.000789447,-0.00690118,-0.00345105,0.001172,0.00111488,0.00140063,0.00100728,0.00140115,0.000658841,-0.000454847,1.00005,-0.00171056,-0.000515962,0.000780974,0.00129288,-0.000659402,0.000915709,0.000436593,-0.00329782,0.000483655,-1.92978e-05,-0.0345636,-0.000645632,0.00121807,-0.000385677,-0.000811518,0.000949431,-0.000214087,-0.00212087,0.00632996,-0.00171056,1.04766,0.00367623,0.000554945,0.00165093,0.00292168,-0.00202873,3.49261e-05,0.00294868,0.000990005,0.000786053,-0.00769603,0.00262469,-0.00208798,0.00409577,0.00263725,-0.00226808,-0.000490725,-0.00125108,-0.00202438,-0.000515962,0.00367623,0.999468,-0.00265799,-0.00059499,-0.00198171,0.0047181,-0.000844958,0.00231518,0.0053106,-0.000701986,0.0156321,0.00212406,-0.00120323,-0.00167261,-0.000260876,-0.000798218,-5.91226e-05,0.0018435,-0.00354373,0.000780974,0.000554945,-0.00265799,1.0351,-0.00206929,0.00455585,0.00117777,0.00198282,-0.000387572,0.00130856,0.00103201,-0.00692305,0.000557625,5.46256e-05,0.00106255,0.000784866,-0.000432465,-0.00199531,0.00242686,0.00149868,0.00129288,0.00165093,-0.00059499,-0.00206929,0.996267,0.00165081,0.00048675,0.000155807,-0.000802324,0.000109853,-0.00332507,0.00860901,-0.00151804,-0.00226847,0.00146105,0.00166795,-0.00144273,0.00285144,0.000241583,-5.66373e-05,-0.000659402,0.00292168,-0.00198171,0.00455585,0.00165081,1.03255,0.00241375,0.00108894,-0.00167457,-0.000932977,0.00067468,-0.00749706,0.000593712,-0.000206981,-5.47551e-05,0.000666982,0.000878504,-0.00111419,-0.000264395,-0.00100538,0.000915709,-0.00202873,0.0047181,0.00117777,0.00048675,0.00241375,0.996022,-0.00130258,0.00108139,-0.000330751,0.00313794,-0.00405857,-0.000379604,-0.00349927,-0.000631334,-0.00137303,-0.00193449,-0.00452913,5.73565e-05,0.00257775,0.000436593,3.49261e-05,-0.000844958,0.00198282,0.000155807,0.00108894,-0.00130258,1.02209,0.0019561,0.00112121,0.00164991,-0.00155398,0.00036305,-0.000569523,0.000679789,0.000352502,-0.00340788,0.00012965,-0.00276649,-0.00305918,-0.00329782,0.00294868,0.00231518,-0.000387572,-0.000802324,-0.00167457,0.00108139,0.0019561,0.990741
